COMPLEXID,SEGMENTID,the_geom,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
0,138884,-73.95064228884173 40.75519147536801,N,1,1026898,8,0,4,10/16/2015 12:00:00 AM +0000,,6,OTHER,49734004,0,ED KOCH QUEENSBORO BR LOWER RDWY
0,232649,-73.88366328863745 40.57120288683841,N,1,1026949,8,0,4,10/23/2015 12:00:00 AM +0000,,6,OTHER,49739004,0,MARINE PY-GIL HODGES BR BIKE
450,29215,-73.96905378348801 40.6711206981219,N,1,1031707,8,0,3,04/16/2018 12:00:00 AM +0000,05/29/2019 12:00:00 AM +0000,6,DCP,30084501,0,E DR OV PED PTH NR GRAND ARMY PZ
444,36038,-73.97732309634394 40.77151800839003,N,2,1031176,8,0,1,05/02/2018 12:00:00 AM +0000,05/29/2019 12:00:00 AM +0000,6,OTHER,19718002,0,CENTRAL PK W DR OV 66 ST TRNVS
444,115263,-73.97099498400065 40.779946633013694,N,2,1031236,8,0,1,05/04/2018 12:00:00 AM +0000,05/29/2019 12:00:00 AM +0000,6,OTHER,10105301,0,CTL PK W DR OV 79 ST TRNVS RD
0,241450,-73.9281968358793 40.847041698823624,N,2,1026965,8,0,1,10/23/2015 12:00:00 AM +0000,,6,OTHER,10020004,0,WASHINGTON BR PED AND BIKE
3378,306303,-73.82661642130311 40.797182526598476,N,2,568,8,0,4,05/14/2009 12:00:00 AM +0000,01/09/2017 12:00:00 AM +0000,6,DoITT,49731001,0,WHITESTONE
0,306328,-73.79354615537696 40.798570202687046,N,2,16884,8,0,4,05/14/2009 12:00:00 AM +0000,01/09/2017 12:00:00 AM +0000,6,DoITT,49738001,0,THROGS NECK
3960,158100,-73.9940329293965 40.703748618397455,N,1,1031139,8,0,3,04/27/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,OTHER,39734002,0,BROOKLYN BRIDGE EB RB
0,9014215,-73.99889502333778 40.70779333657764,N,1,1031141,8,0,1,04/30/2018 12:00:00 AM +0000,,6,OTHER,19778006,0,BROOKLYN BRIDGE WB RB
0,9014211,-73.99901539809248 40.707720868808806,N,1,1031142,8,0,1,04/30/2018 12:00:00 AM +0000,,6,OTHER,19778005,0,BROOKLYN BRIDGE EB RB
445,245630,-73.92842435832476 40.787846089768166,N,2,1007444,8,0,1,08/17/2011 12:00:00 AM +0000,12/04/2013 12:00:00 AM +0000,6,OTHER,19772012,0,RFK BR QUEENS PED AND BIKE PATH
0,69840,-73.92781342996024 40.82252987960501,N,2,1031490,8,0,2,04/16/2018 12:00:00 AM +0000,07/30/2019 12:00:00 AM +0000,6,DCP,20067801,0,GERARD AVE OV METRO N HDSN LINE
0,23499,-74.00164964261319 40.70960205766458,N,2,1034052,8,0,1,07/30/2019 12:00:00 AM +0000,,6,OTHER,10096001,0,BROOKLYN BRIDGE EN RP PEARL ST
0,162505,-73.99944660023787 40.708485952553964,N,1,1034053,8,0,1,07/30/2019 12:00:00 AM +0000,,6,OTHER,10095901,0,BROOKLYN BRIDGE EN RP FDR DR
0,259020,-73.98012951652284 40.694821688444115,N,2,1031671,8,0,3,04/16/2018 12:00:00 AM +0000,05/10/2018 12:00:00 AM +0000,6,DCP,37016521,0,INGERSOLL-WHITMAN HSNG PED
450,315597,-73.96588174315553 40.66060016144985,N,2,1031721,8,0,3,04/16/2018 12:00:00 AM +0000,05/10/2018 12:00:00 AM +0000,6,DCP,30084701,0,LULLWATER
0,29433,-73.9584298965512 40.67261954880335,N,2,1031697,8,0,3,04/16/2018 12:00:00 AM +0000,05/15/2018 12:00:00 AM +0000,6,DCP,38033003,0,ST JOHNS PL OVR FRANKLIN AV SHTL
0,78141,-73.90554696839195 40.8365524056877,N,1,1026957,8,0,2,10/23/2015 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DoITT,29810005,0,ST PAULS PLACE PEDESTRIAN
0,260989,-73.9546189026527 40.58511528152713,N,1,1026963,8,0,3,10/23/2015 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DoITT,37016520,0,VOORHIES AVE-E 14 ST PED
0,238627,-73.9685528826431 40.712545916441734,N,1,1026969,8,0,3,10/23/2015 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DoITT,39730018,0,WILLIAMSBURG BR BIKE AND PED
0,51406,-73.85295407029015 40.671639859899514,N,1,1031367,8,0,4,04/13/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,45389009,0,RAMP TO LINDN BL OV S CONDUIT AV
0,254745,-73.94053577072837 40.74768882911129,N,1,1031404,8,0,4,04/13/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,40076401,0,59 BR RAMP MNBD THOM AV OV JCKSN
0,165843,-73.94546607951762 40.75125496795058,N,1,1031405,8,0,4,04/13/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,40076601,0,59 BR RAMP MNBD 21 OVR 21 STREET
0,254742,-73.94014855942636 40.74643402005549,N,1,1031408,8,0,4,04/13/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,40076801,0,59 BR RAMP QNBD THOM AV OV JCKSN
0,141152,-73.80306840968706 40.88558041030778,N,2,1031486,8,0,2,04/16/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,20073101,0,PLHM BAY PK EQUES PED BR OV AMTK
0,121318,-73.9201243747757 40.822632335254376,N,1,1031501,8,0,2,04/16/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,25212004,0,CONCSE VLG OV MTRO N HARLEM LINE
478,282710,-73.87556923486265 40.86119819168339,N,1,1031541,8,0,2,04/16/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,20072501,0,HESTER BRIDGE
0,109855,-73.96004544107207 40.66824683406679,N,2,1031709,8,0,3,04/16/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,37016508,0,CARROLL ST PEDESTRIAN
0,142862,-73.8969079707687 40.6222278285787,N,2,1031783,8,0,3,04/16/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,37703017,0,BCIP WB OVER PAERDEGAT BASIN
0,160890,-74.04115158736224 40.620564192648004,N,1,1031785,8,0,3,04/16/2018 12:00:00 AM +0000,04/27/2018 12:00:00 AM +0000,6,DCP,37016522,0,92 STREET PEDESTRIAN
0,259630,-73.93454864454048 40.805642289880744,N,2,1026913,8,0,1,10/21/2015 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,OTHER,19751035,0,3 AVE-E 128 STREET PED
0,241774,-73.93046745777006 40.80318607891715,N,2,1031068,8,0,1,04/12/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,10109101,0,HRD OV E 127 ST RMP TO/FR HRD NB
3379,108751,-73.93295648010997 40.862599130042916,N,1,1031071,8,0,1,04/12/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,12083002,0,MARGRTCRBN DR OV PDPTH NR N ENTR
3599,132490,-73.92918228014625 40.87277582026362,N,1,1031057,8,0,1,04/12/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,11111516,0,HHP SB OV PED UNDRPAS AT INWD PK
0,114383,-73.891798482268 40.684704353338645,N,1,1031386,8,0,4,04/13/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,40008803,0,HIGHLAND PARK
0,143020,-73.98971369445104 40.701456589277804,N,1,1031652,8,0,3,04/16/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,32334006,0,I-278 BQE EB OVER WASHINGTON ST
0,135644,-73.98970980385354 40.70156708099897,N,2,1031655,8,0,3,04/16/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,32334013,0,I-278 BQE WB OVER WASHINGTON ST
0,191242,-73.98696616060002 40.7006296301116,N,1,1031661,8,0,3,04/16/2018 12:00:00 AM +0000,04/30/2018 12:00:00 AM +0000,6,DCP,30082801,0,I-278 RAMP TO BK BR OV PRSPCT ST
0,162389,-74.00116612730045 40.70964302812576,N,2,1031107,8,0,1,04/12/2018 12:00:00 AM +0000,07/30/2019 12:00:00 AM +0000,6,DCP,10101201,0,TO FDR DRIVE NB OVER PEARL ST
0,241670,-73.93264383502428 40.80748582906607,N,1,1026930,8,0,1,10/23/2015 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DoITT,19771001,0,3
0,164992,-73.97321844913552 40.72424708531612,N,2,1031012,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,19751010,0,10 STREET PEDESTRIAN
444,285429,-73.97760516127056 40.77164149288616,N,2,1031118,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,11117006,0,BRIDLE PTH W OV  65 TRNVS EB EN
444,262685,-73.97315801987772 40.76790334000008,N,2,1031120,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,19802005,0,CTRL PK E DR OV PED PTH 63 ST
444,36192,-73.97284431029134 40.76901779040592,N,2,1031122,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,19802004,0,CTRL PK E DR BR OV 65 ST TRNVS
444,252144,-73.97107425961504 40.77369904041531,N,2,1031093,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,12749502,0,72 CRSS DR OV PD PTH TO FOUNTN
444,285213,-73.96721211150005 40.78439685234909,N,1,1031171,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,19718003,0,CTL PK W DR OV 86 ST TRNVS RD
444,300256,-73.96506310007611 40.7778650800329,N,1,1031096,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,10111701,0,CTRL PK PED PTH E 79 OVR TRNVS
444,37381,-73.96628787029466 40.7753389900677,N,2,1031076,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,10072625,0,CTRL PK GLADE ARC OV PD PTH 77
34,103483,-73.98456807959357 40.785548449996334,N,1,1031034,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,13535002,0,79 TRAF CIR OV 79 ST PED PLZ
0,158843,-74.01285715668847 40.71737766613009,N,1,1031196,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,19751005,0,TRIBECA
0,302345,-73.99898421971481 40.708183200361724,N,1,1031105,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,11084503,0,RMP TO FDR DR NB OV FDR DR S ST
433,33657,-73.99765030622694 40.751494691916626,N,2,1031203,8,0,1,04/12/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,13439003,0,W 31 OVER AMTRAK LAYUP TRACKS
0,143020,-73.98975650413499 40.701469740463686,N,1,1031651,8,0,3,04/16/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,32334004,0,I-278 BQE EB OVER CADMAN PLAZA
0,135644,-73.98978199351261 40.701573287947305,N,2,1031653,8,0,3,04/16/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,32334017,0,I-278 BQE WB OVER CADMAN PLZ
450,118693,-73.9707230007133 40.670770975661995,N,2,1031702,8,0,3,04/16/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,30084801,0,W DR OV PED PTH NR GRND ARMY PLZA
450,119848,-73.96906226287628 40.66229690516962,N,2,1031718,8,0,3,04/16/2018 12:00:00 AM +0000,05/01/2018 12:00:00 AM +0000,6,DCP,32534002,0,CENTER DRV OVER PED PATH STREAM
3599,272577,-73.91914725145902 40.87339593983286,N,1,1031173,8,0,1,05/02/2018 12:00:00 AM +0000,,6,OTHER,13773002,0,W 218 ST BR OV HARLEM RIV INLET
0,33722,-73.99681867422318 40.7593283820971,N,2,1031174,8,0,1,05/02/2018 12:00:00 AM +0000,,6,OTHER,13459003,0,W 41 ST OV AMTRAK 30 ST BRCH
444,36037,-73.97450088597374 40.7697707337906,N,2,1031175,8,0,1,05/02/2018 12:00:00 AM +0000,,6,OTHER,19708004,0,CTRL PK CENTER DR OV 65 TRNVS
0,303068,-73.99838961236395 40.67178024327592,N,1,1031177,8,0,3,05/02/2018 12:00:00 AM +0000,,6,OTHER,34683006,0,HAMILTON AVENUE BRIDGE NB RB
0,9009363,-73.99857675001128 40.67146669345091,N,1,1031178,8,0,3,05/02/2018 12:00:00 AM +0000,,6,OTHER,34683005,0,HAMILTON AVENUE BRIDGE SB RB
0,168391,-73.89635235186239 40.68063164032973,N,1,1031179,8,0,3,05/02/2018 12:00:00 AM +0000,,6,OTHER,34983009,0,HIGHLAND BL WB OVER JRP EB EN
0,9014577,-73.88434596555777 40.82289075166184,N,1,1031180,8,0,2,05/02/2018 12:00:00 AM +0000,,6,OTHER,21592511,0,BRUCKNER EXPWY SB OVER BX RIVER
0,9014573,-73.88418733875558 40.822748537825106,N,1,1031181,8,0,2,05/02/2018 12:00:00 AM +0000,,6,OTHER,21592510,0,BRUCKNER EXPWY NB OVER BX RIVER
0,133951,-73.9278892794185 40.8468567766992,N,2,1031186,8,0,1,05/02/2018 12:00:00 AM +0000,,6,OTHER,10020005,0,WASH BR 181 ST OVER HRLM RIV MN
0,195137,-73.97665468400376 40.71448522905894,N,1,1031193,8,0,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,10096901,0,DELANCEY ST PED BR OVER FDR DRV
0,23731,-73.9992606701556 40.70850776805603,N,2,1031206,8,0,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,10098301,0,FDR DRIVE SB OFF RAMP OVER S ST
0,36402,-73.9614726369321 40.760245201254314,N,1,1031207,8,0,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,19792018,0,E 60 ST FROM QUEENS OV 1 AV
433,294798,-74.0054162658212 40.75585756353699,N,1,1031208,8,0,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,13443002,0,W 33 ST OV AMTRAK 30 ST BRANCH
34,106122,-73.9846433824889 40.78606759338232,N,2,1031209,8,1090544,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,10002502,0,GARAGE RMP TO 79 ST OV BT BASIN
0,251846,-73.986777017136 40.78076458037598,N,2,1031210,8,0,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,10095701,0,HHP VIDCT OV AMTK W 72 TO 79
0,164800,-73.98001922464468 40.74899067652065,N,2,1034189,9,0,1,08/27/2019 12:00:00 AM +0000,,6,OTHER,10112601,0,PARK
0,295133,-73.93385155771828 40.81415929950735,N,1,929,8,0,1,05/14/2009 12:00:00 AM +0000,02/02/2016 12:00:00 AM +0000,6,DoITT,19789001,0,MADISON
0,295128,-73.93382359070797 40.814152128989626,N,2,1026942,8,0,1,10/23/2015 12:00:00 AM +0000,02/02/2016 12:00:00 AM +0000,6,DoITT,19789004,0,MADISON AV BRDG PED & BIKE
0,306426,-74.19527143472402 40.63744873023914,N,2,1029108,8,0,5,01/11/2017 12:00:00 AM +0000,01/11/2017 12:00:00 AM +0000,6,OTHER,50026101,0,ARTHUR KILL VERTICAL LIFT
0,154308,-74.00777283741368 40.68530779843454,N,1,13053,9,0,3,05/14/2009 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,6,DCP,39700001,0,HUGH L CAREY
0,288066,-73.91530713818614 40.862958899053396,N,2,7408,8,0,1,05/14/2009 12:00:00 AM +0000,09/30/2015 12:00:00 AM +0000,6,EMS,19762001,0,UNIVERSITY HEIGHTS
0,276257,-74.00078125730425 40.75615898817847,N,2,1034288,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10112201,0,EMPIRE LINE TUNNEL
0,320007,-74.00777743969304 40.75645840121441,N,1,1034289,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10112001,0,NORTH RIVER TUNNEL NORTH TUBE
0,320006,-74.00783821234272 40.75634879776632,N,1,1034290,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111901,0,NORTH RIVER TUNNEL SOUTH TUBE
0,245323,-73.9686785642976 40.742038903302266,N,2,1034291,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111801,0,EAST RIVER TUNNEL LINE 4
0,245323,-73.96859250123413 40.7421964884421,N,2,1034292,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111601,0,EAST RIVER TUNNEL LINE 3
0,245323,-73.96858068108689 40.742351353899465,N,2,1034293,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111501,0,EAST RIVER TUNNEL LINE 2
0,245323,-73.96855711630701 40.74250026008415,N,2,1034294,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111401,0,EAST RIVER TUNNEL LINE 1
0,263149,-73.93422437856573 40.83001585289522,N,2,1034295,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111301,0,161 ST TUBE/CONCOURSE
0,245547,-73.93371468699415 40.819336098803106,N,2,1034296,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111201,0,149 STREET TUBE
0,253343,-73.93381468351154 40.809104163041404,N,2,1034297,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111001,0,LEXINGTON AVENUE TUBE
0,106185,-73.95566623346296 40.76012612975995,N,2,1034298,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10111101,0,63 STREET TUBE
0,242650,-73.95748515291186 40.758433319200684,N,2,1034299,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10109401,0,60 STREET TUBE
0,262673,-73.96120339285595 40.753885331516216,N,2,1034300,9,0,1,10/02/2019 12:00:00 AM +0000,,6,OTHER,10109201,0,53 STREET TUBE
444,37504,-73.9625346901012 40.79164413363634,N,2,1031868,8,0,1,05/10/2018 12:00:00 AM +0000,,6,OTHER,19718004,0,CNTL PK W DR OV 97ST TRNVS RD
0,132784,-73.97313755148846 40.74579837599411,N,1,16697,9,0,1,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,6,DoITT,19752001,0,QUEENS MIDTOWN
0,34537,-73.98313982877876 40.78515160243351,N,1,1031211,8,0,1,05/03/2018 12:00:00 AM +0000,,6,OTHER,10103101,0,WEST   79 STREET OVER AMTRAK
0,132879,-73.93525977159588 40.7918597982238,N,2,1031228,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10108401,0,EAST 111 ST PED BRDG OVER FDR DR
0,195164,-73.9574736686134 40.760123526799994,N,2,1031229,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,12049012,0,FDR DR SB OV FDR DR NB E 62 ST
0,106085,-73.99515610610203 40.76117652737859,N,1,1031230,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10101901,0,WEST   44 ST OVER AMTRAK   30 ST
0,138878,-73.95806128277657 40.75839105385197,N,1,583,8,0,1,05/14/2009 12:00:00 AM +0000,10/12/2011 12:00:00 AM +0000,6,DoITT,19792001,0,ED KOCH QUEENSBORO
0,178192,-73.8424698066297 40.82832616120207,N,2,19962,8,0,2,03/15/2008 12:00:00 AM +0000,,6,DCP,21592009,0,UNIONPORT
0,106087,-73.99456820362609 40.76174636320376,N,1,1031231,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,13467003,0,W 45 ST OV AMTRAK 30 ST BRANCH
0,106111,-73.9907326157418 40.770015946074466,N,1,1031232,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,13491002,0,W 57 ST OV AMTRAK 30 ST BRANCH
444,111176,-73.96984121682857 40.76868549194492,N,2,1031233,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,19754004,0,TRNVS 1WB OV PD PTH OPP 66
0,39079,-73.94381867390506 40.84510598797264,N,1,1031234,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10098501,0,GWB OPP W  171 ST OV RIVSIDE DRV
444,300488,-73.97566872247131 40.768540071917506,N,1,1031235,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,19708003,0,CENTER DR OVR PED PATH 63 ST
444,300105,-73.96277131340007 40.781577794012264,N,2,1031237,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,19802003,0,CTRL PK E DR OV 85 ST TRNVS RD
0,302207,-73.94128249509689 40.851412529827996,N,1,1031238,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10110101,0,W 181 OVER RAMP TO WASHINGTON BR
0,294274,-73.94852530438179 40.8364434373073,N,1,1031239,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,12969007,0,RIVERSIDE DR OV W158 ST AMTRAK
0,241710,-73.93534754367815 40.80701689214411,N,1,1031240,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10097101,0,E  129 ST PED BRDG OVER    3 AVE
0,302314,-73.94950865156542 40.83431013205043,N,2,1031241,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,19751031,0,155 STREET PEDESTRIAN
444,300519,-73.97888421715483 40.7692758885288,N,2,1031242,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10072624,0,PINEBANK ARCH OVER BRIDLE PATH
0,155512,-73.90101380510536 40.757701392231574,N,2,1031245,8,0,4,04/13/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,DCP,40077601,0,I-278 SB BQE W LEG OVER 31 AVE
0,75825,-73.90000639557776 40.757802840886214,N,2,1031246,8,0,4,04/13/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,DCP,40077401,0,I-278 SB BQE E LEG OVER 31 AVE
0,190691,-73.89973028390531 40.757772750094134,N,2,1031247,8,0,4,04/13/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,DCP,40072301,0,I-278 NB BQE E LEG OVER 31 AVE
0,84381,-73.83896720957053 40.76310233019205,N,1,1031403,8,0,4,04/13/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,DCP,41177502,0,N BLVD WB TO I-678 SB OVR VACANT
0,9013495,-73.99633283638622 40.69974756376032,N,2,1031665,8,0,3,04/16/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,DCP,32334016,0,I-278 BQE WB OVER FURMAN ST PROM
0,262291,-73.99809712218733 40.69602118610359,N,1,1031669,8,0,3,04/16/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,DCP,30083701,0,I-278 BQE EB OV I-278 BQE WB
0,140123,-73.87248103339243 40.8243719184027,N,2,1032689,8,0,2,10/09/2018 12:00:00 AM +0000,10/09/2018 12:00:00 AM +0000,6,OTHER,20075401,0,BX RIV PY NB OV BRUCKNER EXPWY
0,139139,-73.87258258863245 40.82440633964871,N,2,1032690,8,0,2,10/09/2018 12:00:00 AM +0000,10/09/2018 12:00:00 AM +0000,6,OTHER,20075501,0,BX RIV PY SB OV BRUCKNER EXPWY
444,300220,-73.97395465473141 40.76936591609023,N,1,1031243,8,0,1,05/04/2018 12:00:00 AM +0000,,6,OTHER,10072623,0,PED BR OPP 65 ST OVR TRANSVRSE
0,190606,-73.9000921789087 40.756258672991436,N,1,1031835,8,0,4,05/09/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,OTHER,40077501,0,I-278 SB BQE W LEG OVER 32 AVE
0,140858,-73.8995553592982 40.75629626540291,N,2,1031836,8,0,4,05/09/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,OTHER,40077101,0,I-278 NB BQE E LEG OVER 32 AV
0,139469,-73.89970589021237 40.75620681132827,N,2,1031837,8,0,4,05/09/2018 12:00:00 AM +0000,10/10/2018 12:00:00 AM +0000,6,OTHER,40077201,0,I-278 NB BQE W LEG OVER 32 AVE
0,279353,-73.89859871412746 40.754180692691435,N,2,1031838,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,43739517,0,I-278 BQE OVER NORTHERN BLVD
0,175208,-73.89755243657311 40.75243448865847,N,1,1031839,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40058801,0,I-278 BQE OVER   34 AVENUE
0,142003,-73.89718329504227 40.7506074902842,N,2,1031840,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40058901,0,I-278 BQE OVER   35 AVENUE
0,172961,-73.91750363506371 40.770587031014685,N,2,1031841,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40054401,0,31 STREET OVER I-278 BQE
0,143294,-73.91665874269337 40.77014598607983,N,1,1031842,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40054501,0,32 STREET OVER I-278 BQE
0,172660,-73.91461745316586 40.769736164523444,N,1,1031843,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40054601,0,35 STREET OVER I-278 BQE
0,172680,-73.91268650000558 40.76947384019005,N,2,1031844,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40054801,0,37 STREET OVER I-278 BQE
0,315227,-73.88168458028164 40.83535365765964,N,2,1031570,8,0,2,04/16/2018 12:00:00 AM +0000,07/31/2019 12:00:00 AM +0000,6,DCP,22688008,0,174 ST NORTH PED BR OVER I-895
0,172697,-73.91047832443154 40.769210133760346,N,1,1031845,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,46429003,0,STEINWAY ST OVER I-278 BQE EB
0,172682,-73.91077165369028 40.7689667857654,N,1,1031846,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,46429004,0,STEINWAY ST OVER I-278 BQE WB
0,175199,-73.89631352807373 40.74876776617613,N,1,1031847,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,43729007,0,BROADWAY OVER I-278 BQE
0,75907,-73.8949875877505 40.74648746069059,N,1,1031848,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40059501,0,ROOSEVELT AVE BRDGE OVER I-278
0,175259,-73.89461213288048 40.74475806226679,N,2,1031849,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40055201,0,41 AVENUE OVER I-278 BQE
0,147124,-73.83702879240852 40.76261517948346,N,1,1031850,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,45779015,0,FLUSHING BRIDGE EB RB
0,147123,-73.8368789038049 40.762785799397406,N,1,1031851,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,45779014,0,FLUSHING BRIDGE WB RB
0,48792,-73.90037197492028 40.712719429731514,N,1,1031852,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40059201,0,METROPOLITAN AVENUE OVER LIRR
0,261877,-73.94965727829683 40.74134709047407,N,1,1031853,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40056001,0,51 AVENUE PED BRIDGE OVER LIRR
0,82087,-73.85590041105723 40.723516304631595,N,2,1031854,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40056501,0,67 AVENUE PED BRIDGE OVER LIRR
0,76700,-73.87410537490389 40.74296063703383,N,2,1031855,8,0,4,05/09/2018 12:00:00 AM +0000,,6,OTHER,40057001,0,91 PLACE OVER LIRR PT WASH BR
0,138881,-73.95072222706568 40.75521971292975,N,2,606,8,0,4,05/14/2009 12:00:00 AM +0000,05/13/2011 12:00:00 AM +0000,6,DoITT,49734001,0,ED KOCH QUEENSBORO
